,090002.OF,165509.OF,161216.OF,050002.OF,159915.OF,165511.OF
90,0.10000004412584554,0.15297990141162068,0.6470200544622342,0.010000003072413237,0.044474601999556516,0.04552539492832974
91,0.10000004041826843,0.15505467599594755,0.6449452835849463,0.010000002832841469,0.04399430059211014,0.046005696575886185
92,0.10000003736408404,0.15714054836485286,0.6428594142698585,0.01000000264286097,0.04351144601124987,0.046488551347093864
93,0.10000003494735325,0.15923757751861656,0.6407623875326145,0.010000002483511905,0.04302602473328725,0.046973972784616624
94,0.1000000330490193,0.1613457994067659,0.6386541675426947,0.010000002356658216,0.042538022731245705,0.04746197491361626
95,0.10000003154088397,0.16346526116886434,0.6365347072887003,0.010000002259513769,0.04204742608734148,0.047952571654696186
96,0.10000003034374844,0.16559601857922432,0.6344039510754981,0.01000000218600574,0.04155422094990854,0.04844577686561493
97,0.10000002939440855,0.16773812442226715,0.6322618461818552,0.010000002131304914,0.04105839334209486,0.04894160452806938
98,0.10000002864324199,0.16989163538573113,0.6301083359696439,0.01000000209164643,0.040559929265636015,0.049440068644100645
99,0.10000002805205441,0.17205661015352375,0.6279433617931417,0.010000002064165922,0.040058814675020135,0.04994118326209414
100,0.10000002759388636,0.17423310583813667,0.6257668665668094,0.01000000204687907,0.039555035419034705,0.05044496253525391
101,0.10000002724802345,0.17642118315029687,0.6235787896006293,0.010000002038312245,0.03904857732050504,0.05095142064223298
102,0.10000002706639798,0.1786209020667362,0.6213790708659319,0.010000002042555557,0.03853942610895001,0.05146057184942838
103,0.10000002694675639,0.18083232209046088,0.6191676509619647,0.01000000205201276,0.038027567430394905,0.05197243051841041
104,0.10000002689081368,0.18305550616367922,0.6169444669448019,0.010000002066951594,0.03751298689923809,0.05248701103451567
105,0.10000002690494951,0.18529051535206484,0.6147094577423886,0.010000002088035443,0.036995670017958976,0.05300432789460277
106,0.10000002699337804,0.1875374118725846,0.6124625611335428,0.01000000211580271,0.0364756022256794,0.05352439565901235
107,0.1000000271631595,0.18979625876427092,0.6102037140721713,0.010000002151047089,0.03595276889134824,0.054047228958002756
108,0.10000002741987864,0.1920671193848519,0.607932853194961,0.010000002194500389,0.03542715530598742,0.05457284249982063
109,0.10000002776695457,0.1943500575312734,0.6056499147015465,0.01000000224679016,0.03489874668302056,0.055101251070414727
